fund_name,manager_name,fund_strategy,target_size_display,target_size_millions,currency,expected_quarter,expected_year,status,source_file,source_page,raw_line,quality_score,quality_reason
Milestone Partners FS 240m 2019,HKW Capital Partners V 365m 2019,,240m,240.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,15,Milestone Partners FS 240m 2019,70,real fund name; manager found; target size found
CCMP Capital Investors IV 500m 2022,,,500m,500.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,16,CCMP Capital Investors IV 500m 2022,70,real fund name; manager found; target size found
May River Capital Fund III 500m 2023,,,500m,500.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,16,May River Capital Fund III 500m 2023,70,real fund name; manager found; target size found
ShoreView Capital Partners V 500m,TriWest Capital Partners VI 237m 2023,,500m,500.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,16,ShoreView Capital Partners V 500m 2024,70,real fund name; manager found; target size found
Shoreline Equity Partners Fund II 450m 2023,,,450m,450.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,16,Shoreline Equity Partners Fund II 450m 2023,70,real fund name; manager found; target size found
Pfingsten Fund VI 435m 2022,CCMP Capital Investors IV 500m 2022,,435m,435.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,16,Pfingsten Fund VI 435m 2022,70,real fund name; manager found; target size found
Saw Mill Capital Partners III 435m 2022,CCMP Capital Investors IV 500m 2022,,435m,435.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,16,Saw Mill Capital Partners III 435m 2022,70,real fund name; manager found; target size found
Peloton Capital Management Fund II 405m 2023,Harbour Group Investments VIII 424m 2023,,405m,405.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,16,Peloton Capital Management Fund II 405m 2023,70,real fund name; manager found; target size found
Interlock Fund I 390m 2021,,,390m,390.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,16,Interlock Fund I 390m 2021,70,real fund name; manager found; target size found
Charger Investment Partners Fund I 376m 2021,,,376m,376.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,16,Charger Investment Partners Fund I 376m 2021,70,real fund name; manager found; target size found
GCP Capital Partners V 340m,,,340m,340.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,16,GCP Capital Partners V 340m 2024,70,real fund name; manager found; target size found
Edgewater Growth Capital Partners V 330m 2023 SFW Capital Partners Fund III 300m 2023,,growth,330m,330.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,16,Edgewater Growth Capital Partners V 330m 2023 SFW Capital Partners Fund III 300m 2023,70,real fund name; manager found; target size found
Platte River Equity V 321m,,,321m,321.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,16,Platte River Equity V 321m 2024,70,real fund name; manager found; target size found
Astara Capital Partners Fund I 312m 2022,Saw Mill Capital Partners III 435m 2022,,312m,312.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,16,Astara Capital Partners Fund I 312m 2022,70,real fund name; manager found; target size found
Rainier Partners Fund I 300m 2021,,,300m,300.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,16,Rainier Partners Fund I 300m 2021,70,real fund name; manager found; target size found
TriWest Capital Partners VI 237m 2023,,,237m,237.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,16,TriWest Capital Partners VI 237m 2023,70,real fund name; manager found; target size found
Vista Foundation Fund V 4.0bn* Raising,ABS Capital Partners IX 250m* Held Close,,4.0bn,4000.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,Vista Foundation Fund V 4.0bn* Raising,70,real fund name; manager found; target size found
Motive Capital Fund III 3.3bn* Raising,ABS Capital Partners IX 250m* Held Close,,3.3bn,3300.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,Motive Capital Fund III 3.3bn* Raising,70,real fund name; manager found; target size found
US Innovative Technology Fund II 2.5bn* Held Close,North American Growth Equity Universe,technology,2.5bn,2500.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,US Innovative Technology Fund II 2.5bn* Held Close,70,real fund name; manager found; target size found
Bonaccord Capital Partners III 1.6bn* Held Close,North American Growth Equity Universe,,1.6bn,1600.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,Bonaccord Capital Partners III 1.6bn* Held Close,70,real fund name; manager found; target size found
Chicago Pacific Founders Fund IV 1.2bn* Raising,,,1.2bn,1200.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,Chicago Pacific Founders Fund IV 1.2bn* Raising,70,real fund name; manager found; target size found
H.I.G. Small-Cap & Growth Buyout Fund IV 1.2bn* Raising,,"buyout, growth",1.2bn,1200.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,H.I.G. Small-Cap & Growth Buyout Fund IV 1.2bn* Raising,70,real fund name; manager found; target size found
Avance Investment Partners II 1.0bn* Raising,,,1.0bn,1000.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,Avance Investment Partners II 1.0bn* Raising,70,real fund name; manager found; target size found
PeakSpan Capital Growth Partners IV 800m* Raising,Avance Investment Partners II 1.0bn* Raising,growth,800m,800.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,PeakSpan Capital Growth Partners IV 800m* Raising,70,real fund name; manager found; target size found
GPI Capital Equity Opportunities Fund II 750m* Held Close,Bonaccord Capital Partners III 1.6bn* Held Close,,750m,750.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,GPI Capital Equity Opportunities Fund II 750m* Held Close,70,real fund name; manager found; target size found
Banneker Partners Fund III 750m* Raising,PeakSpan Capital Growth Partners IV 800m* Raising,,750m,750.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,Banneker Partners Fund III 750m* Raising,70,real fund name; manager found; target size found
Smash Capital Fund II 500m* Held Close,,,500m,500.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,Smash Capital Fund II 500m* Held Close,70,real fund name; manager found; target size found
50T Fund V 500m* Raising,,,500m,500.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,50T Fund V 500m* Raising,70,real fund name; manager found; target size found
HV Acceleration Fund II 500m* Raising,,,500m,500.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,HV Acceleration Fund II 500m* Raising,70,real fund name; manager found; target size found
Halifax Capital Partners V 445m* Held Close,,,445m,445.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,Halifax Capital Partners V 445m* Held Close,70,real fund name; manager found; target size found
Ten Coves Capital IV 350m* Held Close,Halifax Capital Partners V 445m* Held Close,,350m,350.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,Ten Coves Capital IV 350m* Held Close,70,real fund name; manager found; target size found
ABS Capital Partners IX 250m* Held Close,Ten Coves Capital IV 350m* Held Close,,250m,250.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,17,ABS Capital Partners IX 250m* Held Close,70,real fund name; manager found; target size found
TPG Growth VI 4.8bn 2023,,growth,4.8bn,4800.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,TPG Growth VI 4.8bn 2023,70,real fund name; manager found; target size found
RedBird Capital Partners Fund IV 4.7bn 2022,,,4.7bn,4700.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,RedBird Capital Partners Fund IV 4.7bn 2022,70,real fund name; manager found; target size found
Ara Fund III 2.8bn 2023,,,2.8bn,2800.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,Ara Fund III 2.8bn 2023,70,real fund name; manager found; target size found
Bond Capital Fund III 2.5bn 2022,,,2.5bn,2500.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,Bond Capital Fund III 2.5bn 2022,70,real fund name; manager found; target size found
Apax Digital Fund II 2.0bn 2021,,,2.0bn,2000.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,Apax Digital Fund II 2.0bn 2021,70,real fund name; manager found; target size found
Spectrum Equity X 2.0bn 2022,,,2.0bn,2000.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,Spectrum Equity X 2.0bn 2022,70,real fund name; manager found; target size found
Brighton Park Capital Fund II 1.8bn 2022,Spectrum Equity X 2.0bn 2022,,1.8bn,1800.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,Brighton Park Capital Fund II 1.8bn 2022,70,real fund name; manager found; target size found
Anthos Capital V 1.6bn 2021,,,1.6bn,1600.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,Anthos Capital V 1.6bn 2021,70,real fund name; manager found; target size found
Sightway Capital Fund I 1.2bn 2019,,,1.2bn,1200.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,Sightway Capital Fund I 1.2bn 2019,70,real fund name; manager found; target size found
WestView Capital Partners V 1.0bn 2023,,,1.0bn,1000.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,WestView Capital Partners V 1.0bn 2023,70,real fund name; manager found; target size found
Georgian Partners Growth Fund VI 900m 2021,Anthos Capital V 1.6bn 2021,growth,900m,900.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,Georgian Partners Growth Fund VI 900m 2021,70,real fund name; manager found; target size found
Raine Partners IV 763m 2022,,,763m,763.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,Raine Partners IV 763m 2022,70,real fund name; manager found; target size found
Primus Capital Fund IX 750m 2022,Raine Partners IV 763m 2022,,750m,750.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,Primus Capital Fund IX 750m 2022,70,real fund name; manager found; target size found
Sageview Capital Partners III 710m 2020,,,710m,710.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,Sageview Capital Partners III 710m 2020,70,real fund name; manager found; target size found
GreyLion Fund III 562m 2021,,,562m,562.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,GreyLion Fund III 562m 2021,70,real fund name; manager found; target size found
Crosslink Ventures X 350m,WestView Capital Partners V 1.0bn 2023,venture,350m,350.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,18,Crosslink Ventures X 350m 2024,70,real fund name; manager found; target size found
Thoma Bravo Growth Fund 1.9bn 2021,North American Growth Equity Universe Cont.,growth,1.9bn,1900.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,19,Thoma Bravo Growth Fund 1.9bn 2021,70,real fund name; manager found; target size found
Riverwood Capital Partners IV 1.8bn 2023,Avenir Growth Partners IV 794m 2021,,1.8bn,1800.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,19,Riverwood Capital Partners IV 1.8bn 2023,70,real fund name; manager found; target size found
Sequoia Capital Global Growth Fund III 1.6bn 2021,North American Growth Equity Universe Cont.,growth,1.6bn,1600.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,19,Sequoia Capital Global Growth Fund III 1.6bn 2021,70,real fund name; manager found; target size found
Bertram Capital V 1.5bn 2023,Riverwood Capital Partners IV 1.8bn 2023,,1.5bn,1500.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,19,Bertram Capital V 1.5bn 2023,70,real fund name; manager found; target size found
Accel Growth Fund VII 1.4bn,Sverica Capital Partners VI 750m 2023,growth,1.4bn,1400.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,19,Accel Growth Fund VII 1.4bn 2024,70,real fund name; manager found; target size found
Clairvest Equity Partners VII 1.2bn 2023,Bertram Capital V 1.5bn 2023,,1.2bn,1200.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,19,Clairvest Equity Partners VII 1.2bn 2023,70,real fund name; manager found; target size found
The Evolution Technology Fund III 1.1bn 2022,Avenir Growth Partners IV 794m 2021,technology,1.1bn,1100.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,19,The Evolution Technology Fund III 1.1bn 2022,70,real fund name; manager found; target size found
Headline Global Growth IV 865m,Sverica Capital Partners VI 750m 2023,growth,865m,865.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,19,Headline Global Growth IV 865m 2024,70,real fund name; manager found; target size found
Avenir Growth Partners IV 794m 2021,,growth,794m,794.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,19,Avenir Growth Partners IV 794m 2021,70,real fund name; manager found; target size found
Sverica Capital Partners VI 750m 2023,Clairvest Equity Partners VII 1.2bn 2023,,750m,750.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,19,Sverica Capital Partners VI 750m 2023,70,real fund name; manager found; target size found
Guidepost Growth Equity IV 521m,Sverica Capital Partners VI 750m 2023,growth,521m,521.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,19,Guidepost Growth Equity IV 521m 2024,70,real fund name; manager found; target size found
Agellus Private Equity Fund I 400m,,private equity,400m,400.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,19,Agellus Private Equity Fund I 400m 2024,70,real fund name; manager found; target size found
Bessemer Venture Partners XII 3.9bn 2022,,venture,3.9bn,3900.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,20,Bessemer Venture Partners XII 3.9bn 2022,70,real fund name; manager found; target size found
Battery Ventures XV 3.2bn* Raising,Sofinnova Venture Partners XII 550m* Held Close,venture,3.2bn,3200.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,20,Battery Ventures XV 3.2bn* Raising,70,real fund name; manager found; target size found
Oak HC/FT Partners VI 2.0bn* Raising,Battery Ventures XV 3.2bn* Raising,,2.0bn,2000.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,20,Oak HC/FT Partners VI 2.0bn* Raising,70,real fund name; manager found; target size found
Andreessen Horowitz Fund IX 1.3bn* Raising,Oak HC/FT Partners VI 2.0bn* Raising,,1.3bn,1300.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,20,Andreessen Horowitz Fund IX 1.3bn* Raising,70,real fund name; manager found; target size found
Fund 6.2 1.0bn* Raising,Oak HC/FT Partners VI 2.0bn* Raising,,1.0bn,1000.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,20,Fund 6.2 1.0bn* Raising,70,real fund name; manager found; target size found
Social Capital Fund V 1.0bn* Raising,Oak HC/FT Partners VI 2.0bn* Raising,,1.0bn,1000.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,20,Social Capital Fund V 1.0bn* Raising,70,real fund name; manager found; target size found
Summit Partners Venture Capital Fund V 1.0bn 2020,,venture,1.0bn,1000.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,20,Summit Partners Venture Capital Fund V 1.0bn 2020,70,real fund name; manager found; target size found
NovaQuest Pharma Opportunities Fund VI 800m* Held Close,North American Venture Capital Universe,,800m,800.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,20,NovaQuest Pharma Opportunities Fund VI 800m* Held Close,70,real fund name; manager found; target size found
Menlo Ventures XVII 700m* Raising,,venture,700m,700.0,,,,Potential future fund,UBS PFG - Global Funds Coming to Market_Q1 2026.pdf,20,Menlo Ventures XVII 700m* Raising,70,real fund name; manager found; target size found
